sat_i,sat_j,min_dist_km
385,940,23.548838
2097,2652,23.548840
742,1297,23.548840
2390,2945,23.548840
1277,1832,23.548843
891,1446,23.548845
1570,2125,23.548847
391,946,23.548850
1868,2423,23.548851
1450,2005,23.548857
1522,2117,23.548859
545,1100,23.548860
837,1392,23.548864
95,650,23.548866
65,2509,23.548868
1564,2159,23.548868
17,2461,23.548868
1305,1860,23.548874
1056,1611,23.548876
386,941,23.548881
1130,1685,23.548884
671,1226,23.548886
2011,2566,23.548886
353,908,23.548888
62,617,23.548889
676,1231,23.548889
0,595,23.548890
572,1127,23.548891
1140,1695,23.548891
1436,1991,23.548893
5,560,23.548893
951,1506,23.548895
2008,2563,23.548896
965,1520,23.548898
450,2894,23.548898
896,1451,23.548899
230,785,23.548907
1204,1799,23.548907
335,2779,23.548909
1095,1650,23.548913
548,2992,23.548917
1787,2342,23.548918
366,2810,23.548919
2175,2730,23.548923
2095,2650,23.548924
1499,2054,23.548926
1888,2443,23.548929
2287,2842,23.548931
1618,2173,23.548932
50,2494,23.548933
542,2986,23.548939
2148,2703,23.548940
2225,2780,23.548941
1037,1592,23.548944
2357,2912,23.548946
645,1200,23.548947
2015,2570,23.548950
234,2678,23.548950
878,1433,23.548951
2165,2720,23.548956
146,701,23.548956
1311,1866,23.548958
1527,2082,23.548959
1729,2284,23.548960
1178,1733,23.548960
506,2950,23.548963
21,2465,23.548963
2254,2809,23.548964
708,1263,23.548965
176,2620,23.548966
1363,1958,23.548968
512,1067,23.548969
1200,1795,23.548969
30,585,23.548971
185,2629,23.548975
95,2539,23.548980
1112,1667,23.548981
743,1298,23.548986
2192,2747,23.548990
810,1365,23.548990
2138,2693,23.548990
530,1085,23.548994
1257,1812,23.548995
954,1509,23.549000
2282,2877,23.549000
1603,2198,23.549002
33,588,23.549004
727,1282,23.549009
650,1205,23.549010
608,1163,23.549010
2079,2634,23.549011
2080,2675,23.549018
60,615,23.549021
2251,2806,23.549022
1484,2079,23.549027
1550,2105,23.549029
1247,1802,23.549031
1062,1617,23.549039
2418,2973,23.549039
906,1461,23.549040
1797,2352,23.549044
2089,2644,23.549045
1421,1976,23.549048
2135,2690,23.549050
366,921,23.549056
339,2783,23.549057
1475,2030,23.549058
15,570,23.549060
1420,1975,23.549061
2336,2891,23.549062
1485,2040,23.549069
204,2648,23.549071
765,1320,23.549075
488,2932,23.549075
406,2850,23.549081
314,2758,23.549084
201,796,23.549088
312,2756,23.549092
1384,1939,23.549093
396,951,23.549095
1544,2099,23.549099
431,2875,23.549101
2247,2802,23.549101
46,601,23.549105
2123,2718,23.549106
18,573,23.549108
2,597,23.549108
2312,2867,23.549110
76,2480,23.549111
36,591,23.549111
2213,2768,23.549111
540,1095,23.549119
2354,2909,23.549120
70,2514,23.549122
544,2988,23.549123
1430,1985,23.549123
829,1384,23.549126
364,2808,23.549133
437,2841,23.549135
220,2664,23.549135
762,1357,23.549138
724,1319,23.549145
420,2864,23.549146
2168,2723,23.549149
1324,1919,23.549150
209,764,23.549152
431,986,23.549155
1882,2477,23.549163
1865,2420,23.549172
1272,1827,23.549180
1819,2374,23.549180
1999,2554,23.549181
164,759,23.549181
60,2504,23.549184
1431,1986,23.549187
222,2666,23.549188
1623,2178,23.549194
195,2639,23.549196
165,2609,23.549203
1984,2539,23.549208
692,1247,23.549215
640,1235,23.549220
249,804,23.549220
737,1292,23.549225
1525,2080,23.549225
1590,2145,23.549226
2297,2852,23.549228
986,1541,23.549230
1684,2279,23.549232
2288,2843,23.549232
1468,2023,23.549237
540,2984,23.549239
287,842,23.549244
974,1529,23.549249
37,2441,23.549249
1528,2083,23.549250
318,2722,23.549253
432,987,23.549254
1055,1610,23.549259
2277,2832,23.549272
732,1287,23.549273
2021,2576,23.549274
333,888,23.549277
1317,1872,23.549278
1284,1879,23.549279
655,1210,23.549279
466,1021,23.549282
381,936,23.549283
1332,1887,23.549284
790,1345,23.549288
470,1025,23.549289
1276,1831,23.549289
973,1528,23.549291
1108,1663,23.549294
392,2836,23.549295
1613,2168,23.549299
27,582,23.549303
1121,1716,23.549303
598,1153,23.549311
1224,1779,23.549312
1530,2085,23.549313
445,1000,23.549316
498,2942,23.549318
189,744,23.549320
1953,2508,23.549321
83,678,23.549322
1093,1648,23.549333
1177,1732,23.549333
559,2963,23.549335
1557,2112,23.549336
1946,2501,23.549342
1581,2136,23.549349
1175,1730,23.549351
1282,1877,23.549351
384,2828,23.549351
2115,2670,23.549353
401,2845,23.549354
1607,2162,23.549356
436,2840,23.549360
823,1378,23.549361
11,2455,23.549366
1580,2135,23.549372
1387,1942,23.549376
1377,1932,23.549378
57,612,23.549381
1100,1655,23.549385
1884,2479,23.549385
82,2526,23.549394
247,802,23.549399
522,2966,23.549401
426,981,23.549406
689,1244,23.549407
1619,2174,23.549407
498,1053,23.549410
1574,2129,23.549412
45,2489,23.549418
116,671,23.549418
1661,2216,23.549420
2157,2712,23.549421
217,772,23.549421
1040,1635,23.549422
1239,1794,23.549424
2103,2658,23.549427
348,903,23.549427
393,2837,23.549430
1322,1917,23.549432
349,2793,23.549436
1157,1712,23.549438
2232,2787,23.549441
722,1317,23.549443
78,2482,23.549443
187,2631,23.549444
1712,2267,23.549445
2285,2840,23.549449
1989,2544,23.549455
858,1413,23.549456
874,1429,23.549461
2257,2812,23.549462
1763,2358,23.549472
2090,2645,23.549474
202,797,23.549475
1173,1728,23.549478
2368,2923,23.549484
12,2456,23.549486
1994,2549,23.549509
339,894,23.549513
725,1280,23.549514
527,2971,23.549515
1749,2304,23.549520
90,2534,23.549533
1931,2486,23.549533
551,1106,23.549537
468,1023,23.549538
2094,2649,23.549543
331,2775,23.549544
2435,2990,23.549547
544,1099,23.549549
1092,1647,23.549557
1098,1653,23.549558
1301,1856,23.549563
863,1418,23.549564
625,1180,23.549564
2325,2880,23.549564
1947,2502,23.549567
127,682,23.549568
2173,2728,23.549569
2311,2866,23.549570
537,2981,23.549574
2397,2952,23.549576
602,1197,23.549579
58,613,23.549584
1638,2193,23.549586
918,1473,23.549586
1046,1601,23.549589
196,2600,23.549591
900,1455,23.549596
1565,2120,23.549603
777,1332,23.549607
1754,2309,23.549609
1415,1970,23.549613
1540,2095,23.549613
426,2870,23.549616
274,829,23.549624
2350,2905,23.549636
802,1397,23.549637
360,2804,23.549638
1991,2546,23.549643
1877,2432,23.549647
161,2605,23.549652
2235,2790,23.549652
378,2822,23.549653
493,2937,23.549657
1643,2238,23.549659
1445,2000,23.549664
433,988,23.549665
2419,2974,23.549668
492,1047,23.549672
1880,2475,23.549672
1793,2348,23.549675
290,845,23.549678
749,1304,23.549679
2338,2893,23.549680
1509,2064,23.549687
497,1052,23.549690
1103,1658,23.549691
2438,2993,23.549691
747,1302,23.549696
2091,2646,23.549697
564,1159,23.549698
1758,2313,23.549700
519,2923,23.549707
2264,2819,23.549712
1410,1965,23.549718
504,2948,23.549720
818,1373,23.549722
468,2912,23.549723
873,1428,23.549723
1474,2029,23.549723
397,2801,23.549723
1388,1943,23.549724
316,2720,23.549724
2057,2612,23.549727
126,681,23.549728
204,799,23.549735
977,1532,23.549739
1629,2184,23.549739
2072,2627,23.549740
1959,2514,23.549742
1181,1736,23.549745
994,1549,23.549750
2279,2834,23.549753
123,2567,23.549759
1383,1938,23.549761
17,572,23.549762
1497,2052,23.549764
1716,2271,23.549765
56,2500,23.549770
491,1046,23.549771
411,2855,23.549776
471,1026,23.549776
131,686,23.549777
714,1269,23.549780
792,1347,23.549782
1773,2328,23.549785
1547,2102,23.549786
2101,2656,23.549789
1022,1577,23.549796
800,1395,23.549796
2226,2781,23.549796
414,969,23.549797
1957,2512,23.549802
1251,1806,23.549803
1335,1890,23.549804
1913,2468,23.549809
65,620,23.549810
2127,2682,23.549812
320,2764,23.549817
656,1211,23.549819
1166,1721,23.549820
1979,2534,23.549821
495,2939,23.549826
1845,2400,23.549831
193,748,23.549838
459,1014,23.549842
473,2917,23.549851
589,1144,23.549859
825,1380,23.549860
2274,2829,23.549861
2275,2830,23.549862
82,677,23.549862
1964,2559,23.549863
183,2627,23.549864
948,1503,23.549870
981,1536,23.549870
208,763,23.549874
118,673,23.549880
617,1172,23.549895
583,1138,23.549900
212,767,23.549901
456,2900,23.549902
1769,2324,23.549903
444,1039,23.549907
2013,2568,23.549907
683,1278,23.549908
2352,2907,23.549911
292,2736,23.549911
549,1104,23.549917
520,2964,23.549917
438,2842,23.549931
1578,2133,23.549937
1472,2027,23.549938
347,902,23.549946
1691,2246,23.549952
1506,2061,23.549957
1113,1668,23.549958
1362,1957,23.549977
1902,2457,23.549980
955,1510,23.549988
1396,1951,23.549989
696,1251,23.549993
2256,2811,23.549997
315,870,23.550003
1350,1905,23.550008
1488,2043,23.550011
2009,2564,23.550019
1805,2360,23.550025
570,1125,23.550032
703,1258,23.550036
1444,2039,23.550039
1775,2330,23.550041
266,821,23.550047
489,2933,23.550050
335,890,23.550052
969,1524,23.550052
1998,2553,23.550059
1088,1643,23.550059
222,777,23.550061
229,784,23.550068
956,1511,23.550076
1693,2248,23.550081
97,2541,23.550081
1,2445,23.550083
274,2718,23.550084
628,1183,23.550085
262,2706,23.550086
1461,2016,23.550087
1306,1861,23.550088
1983,2538,23.550095
1138,1693,23.550095
247,2691,23.550096
2326,2881,23.550098
1080,1675,23.550101
739,1294,23.550108
148,2592,23.550108
1662,2217,23.550113
536,1091,23.550117
284,2728,23.550120
403,2847,23.550121
1256,1811,23.550124
398,953,23.550129
1701,2256,23.550130
1158,1713,23.550131
670,1225,23.550132
1688,2243,23.550134
135,2579,23.550140
577,1132,23.550140
2320,2915,23.550141
2170,2725,23.550145
163,758,23.550157
66,2510,23.550158
293,2737,23.550161
2337,2892,23.550164
2330,2885,23.550173
833,1388,23.550174
138,2582,23.550186
908,1463,23.550186
62,2506,23.550195
1249,1804,23.550199
410,965,23.550208
647,1202,23.550223
1630,2185,23.550225
764,1359,23.550232
1042,1637,23.550235
267,822,23.550238
2046,2601,23.550246
867,1422,23.550246
2369,2924,23.550248
734,1289,23.550248
346,2790,23.550248
70,625,23.550251
210,2654,23.550253
216,2660,23.550253
2201,2796,23.550255
1971,2526,23.550258
1827,2382,23.550262
111,666,23.550265
599,1154,23.550266
2204,2799,23.550266
1996,2551,23.550268
2216,2771,23.550273
1815,2370,23.550276
2423,2978,23.550277
593,1148,23.550285
270,825,23.550290
1456,2011,23.550292
1479,2034,23.550295
1860,2415,23.550310
1800,2395,23.550312
261,2705,23.550314
2122,2717,23.550318
1631,2186,23.550320
1349,1904,23.550325
1738,2293,23.550327
237,792,23.550332
2042,2637,23.550336
1799,2354,23.550339
2375,2930,23.550341
594,1149,23.550342
2029,2584,23.550345
1963,2558,23.550346
1519,2074,23.550348
483,1078,23.550350
1212,1767,23.550353
615,1170,23.550362
1807,2362,23.550368
399,2803,23.550372
2179,2734,23.550378
551,2995,23.550379
394,2838,23.550384
1446,2001,23.550392
712,1267,23.550392
117,672,23.550394
781,1336,23.550399
2140,2695,23.550401
1615,2170,23.550401
19,574,23.550408
1469,2024,23.550414
1789,2344,23.550414
1839,2394,23.550424
588,1143,23.550427
407,2851,23.550439
1463,2018,23.550443
738,1293,23.550446
2309,2864,23.550447
77,2481,23.550468
871,1426,23.550469
924,1519,23.550484
474,1029,23.550493
2230,2785,23.550495
882,1477,23.550518
108,2552,23.550520
1650,2205,23.550523
412,2856,23.550533
1394,1949,23.550534
418,2862,23.550536
2408,2963,23.550540
949,1504,23.550549
824,1379,23.550552
1105,1660,23.550552
538,2982,23.550555
1066,1621,23.550558
257,2701,23.550559
1210,1765,23.550563
413,968,23.550568
936,1491,23.550570
252,2696,23.550570
1031,1586,23.550572
1011,1566,23.550576
140,2584,23.550578
93,648,23.550581
1549,2104,23.550583
266,2710,23.550583
52,2496,23.550587
117,2521,23.550593
1625,2180,23.550597
649,1204,23.550602
2144,2699,23.550607
1238,1793,23.550608
241,2685,23.550616
476,2880,23.550618
1403,1998,23.550618
206,2650,23.550626
72,627,23.550627
552,1107,23.550640
2345,2900,23.550642
1532,2087,23.550648
307,2751,23.550649
620,1175,23.550650
1296,1851,23.550653
246,2690,23.550669
582,1137,23.550676
2180,2735,23.550677
254,2698,23.550688
2370,2925,23.550698
1068,1623,23.550699
156,711,23.550699
1670,2225,23.550702
430,2874,23.550703
73,628,23.550710
578,1133,23.550719
2374,2929,23.550721
1191,1746,23.550722
1531,2086,23.550722
32,587,23.550731
465,2909,23.550734
2109,2664,23.550736
756,1311,23.550744
2248,2803,23.550746
1120,1715,23.550746
595,1150,23.550755
1007,1562,23.550765
1437,1992,23.550771
86,641,23.550781
923,1518,23.550784
319,2723,23.550789
507,2951,23.550791
1655,2210,23.550804
74,629,23.550815
284,879,23.550816
1054,1609,23.550824
1898,2453,23.550825
442,2886,23.550832
373,928,23.550834
418,973,23.550836
531,2975,23.550840
2363,2958,23.550858
1810,2365,23.550864
1325,1880,23.550871
345,2789,23.550878
118,2522,23.550883
1419,1974,23.550886
1195,1750,23.550891
1473,2028,23.550894
161,756,23.550898
511,1066,23.550903
2278,2833,23.550905
175,2619,23.550912
772,1327,23.550914
130,685,23.550918
114,2558,23.550921
641,1236,23.550924
1454,2009,23.550925
690,1245,23.550928
754,1309,23.550931
218,773,23.550939
45,600,23.550939
1289,1844,23.550940
2163,2758,23.550943
2290,2845,23.550946
1021,1576,23.550950
1243,1838,23.550956
2181,2736,23.550956
2322,2917,23.550959
518,2922,23.550976
214,769,23.550979
72,2516,23.550979
1583,2138,23.550980
984,1539,23.550981
799,1354,23.550991
505,1060,23.551017
779,1334,23.551022
884,1479,23.551022
876,1431,23.551023
362,957,23.551029
590,1145,23.551037
563,1158,23.551039
542,1097,23.551043
124,719,23.551046
9,564,23.551049
132,2576,23.551058
260,815,23.551059
242,2686,23.551061
271,826,23.551064
603,1198,23.551068
1867,2422,23.551070
129,684,23.551076
1605,2160,23.551077
425,2869,23.551079
910,1465,23.551082
258,2702,23.551091
1869,2424,23.551095
2193,2748,23.551099
2379,2934,23.551100
541,2985,23.551101
2400,2995,23.551105
1125,1680,23.551106
2030,2585,23.551115
1834,2389,23.551121
269,824,23.551122
2191,2746,23.551122
476,1031,23.551130
262,817,23.551131
2056,2611,23.551136
1541,2096,23.551139
2421,2976,23.551140
1814,2369,23.551143
546,1101,23.551159
267,2711,23.551162
1728,2283,23.551175
883,1478,23.551185
1339,1894,23.551186
2043,2638,23.551192
959,1514,23.551201
1562,2157,23.551202
31,586,23.551210
300,855,23.551211
1714,2269,23.551214
1218,1773,23.551214
1230,1785,23.551216
120,715,23.551222
1290,1845,23.551223
402,2846,23.551228
541,1096,23.551231
1912,2467,23.551234
1872,2427,23.551236
1663,2218,23.551237
1511,2066,23.551241
1051,1606,23.551253
1302,1857,23.551253
259,2703,23.551259
497,2941,23.551265
1561,2156,23.551275
1820,2375,23.551296
2111,2666,23.551297
967,1522,23.551298
1937,2492,23.551300
634,1189,23.551300
1122,1717,23.551308
2096,2651,23.551310
693,1248,23.551311
130,2574,23.551316
2324,2919,23.551318
1264,1819,23.551319
177,2621,23.551319
2422,2977,23.551329
659,1214,23.551337
132,687,23.551341
1432,1987,23.551353
2301,2856,23.551355
642,1237,23.551363
1672,2227,23.551373
726,1281,23.551385
1942,2497,23.551386
200,2644,23.551394
368,923,23.551396
175,730,23.551397
2126,2681,23.551398
411,966,23.551402
1052,1607,23.551402
321,916,23.551413
2139,2694,23.551414
1945,2500,23.551414
503,1058,23.551415
1441,2036,23.551416
8,2452,23.551417
438,993,23.551421
359,914,23.551425
205,2649,23.551426
2378,2933,23.551433
1835,2390,23.551439
978,1533,23.551440
102,2546,23.551441
160,755,23.551441
929,1484,23.551442
558,2962,23.551446
1875,2430,23.551454
1483,2078,23.551457
710,1265,23.551458
2149,2704,23.551467
513,1068,23.551472
1220,1775,23.551477
463,2907,23.551483
1023,1578,23.551497
1730,2285,23.551499
392,947,23.551500
1656,2211,23.551501
439,994,23.551512
2003,2598,23.551513
1533,2088,23.551519
2240,2835,23.551523
1400,1995,23.551535
115,2559,23.551544
372,2816,23.551552
443,2887,23.551555
282,877,23.551557
834,1389,23.551559
1494,2049,23.551563
68,623,23.551572
1433,1988,23.551586
110,2554,23.551586
304,859,23.551588
78,633,23.551599
1099,1654,23.551617
2150,2705,23.551626
466,2910,23.551632
1153,1708,23.551645
943,1498,23.551653
1594,2149,23.551661
2162,2757,23.551667
2416,2971,23.551670
1668,2223,23.551679
292,847,23.551680
877,1432,23.551699
1667,2222,23.551699
2377,2932,23.551709
454,2898,23.551718
1366,1921,23.551721
208,2652,23.551731
353,2797,23.551734
1978,2533,23.551740
1327,1882,23.551741
1806,2361,23.551745
1916,2471,23.551745
1774,2329,23.551760
415,970,23.551765
359,2763,23.551766
2186,2741,23.551768
327,882,23.551773
2147,2702,23.551775
2426,2981,23.551775
1341,1896,23.551780
177,732,23.551784
2283,2878,23.551786
1300,1855,23.551790
1029,1584,23.551794
492,2936,23.551811
925,1480,23.551817
103,2547,23.551825
2332,2887,23.551828
404,999,23.551829
389,2833,23.551834
1761,2356,23.551835
1259,1814,23.551850
1848,2403,23.551852
2398,2953,23.551854
447,1002,23.551854
1338,1893,23.551855
944,1499,23.551856
464,2908,23.551863
828,1383,23.551864
1990,2545,23.551865
318,873,23.551876
344,899,23.551878
419,974,23.551880
109,2553,23.551885
323,2767,23.551892
2362,2957,23.551894
1109,1664,23.551898
997,1552,23.551906
1812,2367,23.551906
314,869,23.551907
1811,2366,23.551909
2215,2770,23.551912
2268,2823,23.551916
854,1409,23.551918
2155,2710,23.551919
429,2873,23.551924
119,2523,23.551925
448,1003,23.551933
1248,1803,23.551937
216,771,23.551943
1798,2353,23.551944
515,1070,23.551946
1295,1850,23.551950
1364,1959,23.551953
2308,2863,23.551956
406,961,23.551964
1507,2062,23.551966
847,1402,23.551968
374,2818,23.551972
2234,2789,23.551974
2176,2731,23.551979
1914,2469,23.551985
263,2707,23.551992
329,884,23.551993
282,2726,23.551995
2016,2571,23.551996
87,642,23.552007
2424,2979,23.552011
1025,1580,23.552018
879,1434,23.552019
1253,1808,23.552023
1736,2291,23.552025
855,1410,23.552028
410,2854,23.552030
490,2934,23.552034
1943,2498,23.552035
2017,2572,23.552037
261,816,23.552037
360,955,23.552046
1389,1944,23.552049
1671,2226,23.552062
1995,2550,23.552083
1310,1865,23.552091
1535,2090,23.552099
83,2527,23.552118
2385,2940,23.552131
760,1355,23.552133
1617,2172,23.552144
250,805,23.552180
169,2613,23.552182
2045,2600,23.552189
409,964,23.552189
968,1523,23.552202
52,607,23.552210
1960,2555,23.552214
295,2739,23.552231
2004,2599,23.552235
1336,1891,23.552246
39,2443,23.552250
2284,2879,23.552252
632,1187,23.552252
2048,2603,23.552271
140,695,23.552273
224,779,23.552273
413,2857,23.552282
2229,2784,23.552285
151,2595,23.552289
562,1157,23.552302
148,703,23.552307
2036,2591,23.552308
1183,1738,23.552311
53,608,23.552315
2412,2967,23.552336
1087,1642,23.552337
606,1161,23.552337
1719,2274,23.552340
1709,2264,23.552343
351,2795,23.552354
618,1173,23.552356
1107,1662,23.552359
1297,1852,23.552371
23,2467,23.552372
780,1335,23.552377
1715,2270,23.552381
167,2611,23.552384
1169,1724,23.552396
106,661,23.552400
2218,2773,23.552412
1285,1840,23.552423
524,1119,23.552425
306,2750,23.552438
1151,1706,23.552441
221,2665,23.552452
581,1136,23.552465
191,746,23.552468
2113,2668,23.552480
1966,2521,23.552482
2050,2605,23.552500
1402,1997,23.552503
1486,2041,23.552513
898,1453,23.552513
616,1171,23.552524
9,2453,23.552528
776,1331,23.552540
2432,2987,23.552576
2161,2756,23.552583
25,2469,23.552589
685,1240,23.552591
1309,1864,23.552591
31,2475,23.552593
179,2623,23.552594
254,809,23.552613
113,2557,23.552623
7,562,23.552630
1235,1790,23.552652
1126,1681,23.552661
1455,2010,23.552699
921,1516,23.552700
1745,2300,23.552707
1925,2480,23.552711
444,2888,23.552715
134,689,23.552719
1487,2042,23.552728
1165,1720,23.552731
152,2596,23.552733
976,1531,23.552741
1115,1670,23.552754
2255,2810,23.552756
277,832,23.552769
1521,2116,23.552778
397,952,23.552784
2160,2755,23.552790
907,1462,23.552791
