sat_i,sat_j,min_dist_km
2,946,0.533305
640,1534,0.533308
1658,2552,0.533311
875,1769,0.533314
12,4117,0.533315
332,4437,0.533323
2381,3275,0.533325
104,4209,0.533330
2910,3804,0.533333
2022,2916,0.533346
1179,2073,0.533364
2235,3129,0.533369
2361,3255,0.533375
3294,4188,0.533376
2584,3478,0.533377
3274,4168,0.533379
3429,4323,0.533391
622,1516,0.533396
342,4447,0.533399
140,1034,0.533400
78,972,0.533403
3928,4822,0.533406
1187,2081,0.533415
657,4762,0.533419
544,4649,0.533427
2303,3247,0.533427
236,1130,0.533437
1289,2183,0.533440
1775,2669,0.533448
77,4182,0.533459
1971,2865,0.533460
3433,4327,0.533465
635,1529,0.533469
132,4237,0.533475
2532,3426,0.533487
1513,2407,0.533500
815,1709,0.533500
601,4706,0.533511
3615,4509,0.533512
3311,4205,0.533513
3470,4364,0.533516
570,1464,0.533520
3266,4160,0.533520
1709,2603,0.533525
76,970,0.533525
223,1117,0.533528
2187,3081,0.533536
2263,3157,0.533543
3439,4333,0.533555
889,4994,0.533555
3672,4566,0.533567
564,4669,0.533579
2044,2938,0.533590
3012,3906,0.533600
1643,2537,0.533600
3503,4447,0.533619
703,4808,0.533620
1796,2690,0.533625
2132,3026,0.533632
654,4759,0.533633
700,4805,0.533641
466,4571,0.533665
3126,4020,0.533670
2966,3860,0.533671
3780,4674,0.533671
474,4579,0.533696
3172,4066,0.533698
821,4926,0.533701
429,4534,0.533709
2323,3217,0.533715
3768,4662,0.533721
736,1630,0.533727
3718,4612,0.533737
2611,3505,0.533738
2840,3734,0.533741
982,1876,0.533744
2245,3139,0.533745
1820,2714,0.533755
1503,2447,0.533765
1685,2579,0.533774
471,1365,0.533777
886,4991,0.533793
632,4737,0.533802
1578,2472,0.533804
366,4471,0.533830
1492,2386,0.533833
3254,4198,0.533835
2202,3146,0.533839
343,4448,0.533840
187,1081,0.533858
794,4899,0.533865
333,4438,0.533868
2666,3560,0.533879
1170,2064,0.533880
173,1067,0.533893
3228,4122,0.533893
1343,2237,0.533895
1957,2851,0.533898
800,4905,0.533898
302,4407,0.533912
1380,2274,0.533916
3268,4162,0.533926
779,1673,0.533930
980,1874,0.533933
2127,3021,0.533943
3582,4476,0.533945
336,1230,0.533955
3034,3928,0.533972
741,4846,0.533986
3664,4558,0.533988
393,4498,0.533991
384,4489,0.533991
880,4985,0.533994
1479,2373,0.533995
638,1532,0.534000
2895,3789,0.534007
450,1394,0.534008
1461,2355,0.534008
453,1397,0.534008
803,1747,0.534020
3262,4156,0.534023
277,4382,0.534023
1390,2284,0.534026
1723,2617,0.534043
543,4648,0.534043
2534,3428,0.534048
136,1030,0.534057
2274,3168,0.534058
1869,2763,0.534059
618,4723,0.534062
836,4941,0.534066
2249,3143,0.534067
71,965,0.534072
1081,1975,0.534079
1969,2863,0.534082
1118,2012,0.534090
3926,4820,0.534096
476,4581,0.534105
2846,3740,0.534106
691,1585,0.534110
3420,4314,0.534110
3349,4243,0.534111
358,4463,0.534114
113,4218,0.534116
437,1331,0.534123
3693,4587,0.534125
2800,3744,0.534137
596,4651,0.534151
3492,4386,0.534152
1319,2213,0.534155
903,1847,0.534160
3352,4296,0.534178
278,4383,0.534206
3249,4143,0.534211
3195,4089,0.534219
3983,4877,0.534221
2479,3373,0.534231
391,4496,0.534238
2901,3845,0.534239
3361,4255,0.534256
2184,3078,0.534259
1202,2146,0.534261
3600,4544,0.534264
505,1449,0.534277
2166,3060,0.534277
2023,2917,0.534278
1958,2852,0.534279
3845,4739,0.534287
652,1596,0.534291
2113,3007,0.534296
239,1133,0.534301
197,4252,0.534305
1507,2401,0.534307
772,1666,0.534309
1406,2300,0.534312
120,4225,0.534319
2830,3724,0.534321
878,4983,0.534328
799,1693,0.534332
388,4493,0.534335
812,4917,0.534338
3475,4369,0.534338
3341,4235,0.534343
618,1512,0.534348
271,4376,0.534352
1814,2708,0.534353
935,1829,0.534360
162,1056,0.534360
412,4517,0.534387
1468,2362,0.534390
3539,4433,0.534394
293,1187,0.534397
503,4608,0.534402
3169,4063,0.534421
754,4859,0.534422
588,4693,0.534435
267,4372,0.534438
90,4195,0.534456
1977,2871,0.534458
667,1561,0.534459
556,1450,0.534460
2422,3316,0.534462
1560,2454,0.534467
1244,2138,0.534468
4001,4945,0.534477
294,4399,0.534480
2082,2976,0.534485
642,4747,0.534494
103,4208,0.534496
147,1041,0.534501
3798,4692,0.534503
3447,4341,0.534505
3380,4274,0.534533
2122,3016,0.534538
1414,2308,0.534544
1618,2512,0.534547
3500,4444,0.534553
3257,4151,0.534563
146,1040,0.534567
2688,3582,0.534576
3395,4289,0.534582
3206,4100,0.534585
914,1808,0.534588
1021,1915,0.534591
161,1055,0.534622
499,4554,0.534624
861,1755,0.534627
1626,2520,0.534639
3181,4075,0.534642
1818,2712,0.534643
399,4454,0.534697
3705,4649,0.534702
2360,3254,0.534705
2878,3772,0.534707
2556,3450,0.534711
273,4378,0.534713
2776,3670,0.534751
3357,4251,0.534768
1951,2895,0.534773
2557,3451,0.534778
246,4301,0.534781
2657,3551,0.534795
3454,4398,0.534799
3666,4560,0.534809
3916,4810,0.534829
106,1000,0.534851
552,1496,0.534852
1610,2504,0.534861
3815,4709,0.534878
440,1334,0.534882
2715,3609,0.534895
2386,3280,0.534904
2343,3237,0.534906
1026,1920,0.534907
1080,1974,0.534911
3998,4892,0.534922
887,4992,0.534923
877,1771,0.534924
773,1667,0.534930
265,1159,0.534933
3952,4896,0.534944
80,974,0.534946
3511,4405,0.534949
3729,4623,0.534972
3213,4107,0.534974
1743,2637,0.534974
936,1830,0.534983
2723,3617,0.534987
3444,4338,0.534997
1735,2629,0.535004
1614,2508,0.535009
1534,2428,0.535014
2398,3292,0.535015
3654,4598,0.535015
2503,3447,0.535018
656,4761,0.535029
1742,2636,0.535048
1191,2085,0.535054
392,1286,0.535066
209,1103,0.535070
224,4329,0.535071
543,1437,0.535074
59,4164,0.535077
814,4919,0.535088
4066,4960,0.535104
756,4861,0.535115
3339,4233,0.535125
227,1121,0.535134
1942,2836,0.535155
1865,2759,0.535164
1681,2575,0.535178
2435,3329,0.535181
2051,2995,0.535182
1679,2573,0.535183
742,1636,0.535183
154,4259,0.535194
442,1336,0.535199
3933,4827,0.535201
244,4349,0.535212
2519,3413,0.535213
1454,2398,0.535224
715,1609,0.535233
313,4418,0.535234
2973,3867,0.535241
1199,2093,0.535243
2088,2982,0.535245
671,1565,0.535245
2553,3497,0.535269
3516,4410,0.535274
855,1799,0.535278
320,1214,0.535284
854,4959,0.535295
1935,2829,0.535308
830,4935,0.535331
415,1309,0.535334
142,1036,0.535343
245,4300,0.535343
3364,4258,0.535388
4069,4963,0.535397
2042,2936,0.535405
784,1678,0.535407
580,1474,0.535427
447,1341,0.535441
3058,3952,0.535443
2886,3780,0.535460
565,1459,0.535463
572,1466,0.535464
2156,3050,0.535475
730,4835,0.535481
737,4842,0.535487
622,4727,0.535489
3655,4599,0.535492
2718,3612,0.535499
2845,3739,0.535513
1936,2830,0.535523
2322,3216,0.535531
316,1210,0.535548
1383,2277,0.535551
1832,2726,0.535559
2812,3706,0.535565
137,1031,0.535568
91,985,0.535569
467,4572,0.535579
1368,2262,0.535590
1094,1988,0.535592
1715,2609,0.535604
382,1276,0.535607
1043,1937,0.535613
2527,3421,0.535627
512,4617,0.535641
2441,3335,0.535645
368,4473,0.535657
2030,2924,0.535658
2832,3726,0.535663
779,4884,0.535676
3546,4440,0.535681
4087,4981,0.535685
94,4199,0.535692
440,4545,0.535703
1835,2729,0.535704
1004,1948,0.535706
27,4132,0.535709
841,4946,0.535722
3801,4745,0.535723
3330,4224,0.535724
2601,3545,0.535730
3784,4678,0.535739
2765,3659,0.535742
114,1008,0.535763
139,1033,0.535772
1458,2352,0.535775
2685,3579,0.535789
2975,3869,0.535789
566,4671,0.535800
818,4923,0.535816
3005,3949,0.535824
1540,2434,0.535825
611,4716,0.535842
2296,3190,0.535850
589,4694,0.535852
1641,2535,0.535854
1964,2858,0.535863
3066,3960,0.535867
2310,3204,0.535878
927,1821,0.535881
2382,3276,0.535886
3738,4632,0.535901
138,1032,0.535938
904,1848,0.535939
1182,2076,0.535970
2841,3735,0.535995
385,1279,0.535998
3174,4068,0.536013
306,4411,0.536035
2366,3260,0.536045
2477,3371,0.536063
2761,3655,0.536076
1087,1981,0.536080
91,4196,0.536101
48,4103,0.536108
2226,3120,0.536135
1568,2462,0.536158
64,4169,0.536173
362,1256,0.536175
828,4933,0.536177
2402,3346,0.536185
1666,2560,0.536216
2326,3220,0.536247
88,4193,0.536252
1898,2792,0.536259
1263,2157,0.536259
929,1823,0.536265
124,4229,0.536268
463,1357,0.536287
2805,3749,0.536316
391,1285,0.536358
1858,2752,0.536365
791,1685,0.536366
1335,2229,0.536375
1369,2263,0.536385
3840,4734,0.536388
3477,4371,0.536396
160,4265,0.536423
2825,3719,0.536429
423,4528,0.536434
1515,2409,0.536438
2721,3615,0.536443
2115,3009,0.536453
1583,2477,0.536458
740,4845,0.536481
4016,4910,0.536492
363,4468,0.536493
144,1038,0.536506
2710,3604,0.536516
905,1849,0.536529
335,4440,0.536544
294,1188,0.536546
3628,4522,0.536554
2667,3561,0.536564
548,1442,0.536571
466,1360,0.536577
2814,3708,0.536592
1229,2123,0.536602
3378,4272,0.536632
490,1384,0.536653
3100,4044,0.536670
693,4798,0.536694
338,1232,0.536704
3587,4481,0.536712
1147,2041,0.536716
1259,2153,0.536722
676,4781,0.536753
1079,1973,0.536761
2622,3516,0.536761
408,4513,0.536765
2062,2956,0.536770
3658,4552,0.536775
218,4323,0.536803
856,4961,0.536807
535,1429,0.536836
835,4940,0.536850
143,1037,0.536864
518,1412,0.536878
666,4771,0.536899
1036,1930,0.536909
461,1355,0.536920
21,915,0.536926
3935,4829,0.536931
569,4674,0.536933
590,1484,0.536936
95,4150,0.536937
1561,2455,0.536956
2130,3024,0.536959
1358,2252,0.536961
3200,4144,0.536962
3269,4163,0.536969
3130,4024,0.536978
573,4678,0.536995
3884,4778,0.537026
2734,3628,0.537058
1950,2894,0.537061
2712,3606,0.537064
1252,2196,0.537071
260,1154,0.537100
1059,1953,0.537129
3165,4059,0.537136
11,905,0.537152
2024,2918,0.537156
1305,2249,0.537161
3892,4786,0.537174
18,912,0.537185
766,1660,0.537193
70,4175,0.537203
1842,2736,0.537215
2907,3801,0.537217
2983,3877,0.537235
1198,2092,0.537240
3494,4388,0.537271
2206,3100,0.537278
1490,2384,0.537283
13,907,0.537285
586,4691,0.537310
2301,3245,0.537311
1523,2417,0.537316
1360,2254,0.537332
3591,4485,0.537362
3207,4101,0.537371
647,4702,0.537373
3142,4036,0.537414
922,1816,0.537414
926,1820,0.537428
2333,3227,0.537445
3558,4452,0.537448
4079,4973,0.537468
2399,3293,0.537470
1241,2135,0.537480
899,1793,0.537502
1172,2066,0.537505
3990,4884,0.537514
422,4527,0.537525
145,4200,0.537547
2586,3480,0.537560
2456,3350,0.537569
870,1764,0.537572
2803,3747,0.537593
181,1075,0.537602
3704,4648,0.537613
840,4945,0.537627
521,4626,0.537633
1418,2312,0.537656
738,1632,0.537667
232,1126,0.537670
653,4758,0.537680
1925,2819,0.537697
2257,3151,0.537698
4048,4942,0.537701
65,4170,0.537712
107,4212,0.537718
1292,2186,0.537723
1166,2060,0.537742
460,1354,0.537743
3073,3967,0.537752
1119,2013,0.537763
2278,3172,0.537768
127,1021,0.537774
2125,3019,0.537782
3661,4555,0.537807
2264,3158,0.537810
3217,4111,0.537812
4025,4919,0.537840
1304,2248,0.537854
3322,4216,0.537857
4040,4934,0.537869
168,4273,0.537881
3701,4645,0.537904
1459,2353,0.537908
126,1020,0.537917
3819,4713,0.537930
794,1688,0.537936
1223,2117,0.537971
1853,2797,0.537971
1283,2177,0.537989
1189,2083,0.537991
2331,3225,0.537995
19,4124,0.537999
1967,2861,0.538003
2232,3126,0.538004
1584,2478,0.538017
995,1889,0.538036
723,4828,0.538047
62,956,0.538077
249,4304,0.538098
3324,4218,0.538099
1086,1980,0.538101
536,1430,0.538120
3609,4503,0.538122
66,4171,0.538141
216,4321,0.538183
3189,4083,0.538190
2298,3192,0.538194
2985,3879,0.538202
1213,2107,0.538222
100,4205,0.538250
1321,2215,0.538252
1130,2024,0.538262
510,4615,0.538289
3468,4362,0.538290
3202,4146,0.538292
246,1140,0.538305
3805,4749,0.538306
1862,2756,0.538310
453,4558,0.538318
2454,3398,0.538332
3656,4550,0.538333
3199,4093,0.538340
3726,4620,0.538348
1028,1922,0.538355
3763,4657,0.538359
1634,2528,0.538372
1758,2652,0.538381
3440,4334,0.538387
3816,4710,0.538417
3070,3964,0.538424
3192,4086,0.538451
3565,4459,0.538460
1314,2208,0.538461
3783,4677,0.538471
3275,4169,0.538482
1508,2402,0.538483
2325,3219,0.538487
156,1050,0.538493
2368,3262,0.538494
3977,4871,0.538530
556,4661,0.538534
3636,4530,0.538537
488,4593,0.538539
10,4115,0.538548
1236,2130,0.538569
179,4284,0.538577
229,1123,0.538599
2879,3773,0.538613
780,1674,0.538614
2987,3881,0.538617
3850,4794,0.538651
2195,3089,0.538659
3865,4759,0.538673
199,1093,0.538692
378,1272,0.538697
3829,4723,0.538714
1491,2385,0.538715
350,1294,0.538718
142,4247,0.538724
698,1592,0.538725
3906,4800,0.538749
326,1220,0.538751
1769,2663,0.538758
169,1063,0.538763
176,1070,0.538801
3894,4788,0.538821
1872,2766,0.538831
546,4601,0.538832
3554,4498,0.538836
3974,4868,0.538836
3665,4559,0.538840
1902,2846,0.538855
560,1454,0.538860
420,4525,0.538864
705,1649,0.538871
1889,2783,0.538884
617,1511,0.538884
3047,3941,0.538935
1015,1909,0.538945
3286,4180,0.538978
681,1575,0.538989
2949,3843,0.539008
33,4138,0.539038
315,4420,0.539059
2900,3844,0.539060
1645,2539,0.539119
3040,3934,0.539124
1142,2036,0.539136
329,4434,0.539145
351,1295,0.539160
401,4506,0.539179
330,4435,0.539184
1105,2049,0.539201
1923,2817,0.539221
240,4345,0.539236
3221,4115,0.539246
371,1265,0.539251
592,4697,0.539252
1778,2672,0.539252
287,4392,0.539264
3821,4715,0.539267
3241,4135,0.539272
3203,4147,0.539274
790,1684,0.539287
1149,2043,0.539296
404,4509,0.539307
645,1539,0.539327
2700,3644,0.539332
956,1850,0.539334
267,1161,0.539347
867,1761,0.539353
175,1069,0.539357
376,1270,0.539365
2379,3273,0.539370
2990,3884,0.539395
2414,3308,0.539397
2029,2923,0.539402
22,4127,0.539415
3638,4532,0.539429
37,4142,0.539442
1108,2002,0.539444
3793,4687,0.539460
448,1342,0.539484
3365,4259,0.539503
3754,4698,0.539519
2356,3250,0.539522
3520,4414,0.539536
3325,4219,0.539539
417,1311,0.539552
561,1455,0.539577
2085,2979,0.539584
1882,2776,0.539588
3491,4385,0.539596
456,4561,0.539599
3358,4252,0.539637
1423,2317,0.539646
3422,4316,0.539648
2944,3838,0.539650
1887,2781,0.539657
2256,3150,0.539663
1986,2880,0.539673
1804,2748,0.539691
2450,3394,0.539710
3406,4300,0.539728
504,4609,0.539729
1727,2621,0.539732
180,4285,0.539734
3068,3962,0.539734
516,1410,0.539749
251,1195,0.539757
494,4599,0.539760
2609,3503,0.539771
507,4612,0.539800
1404,2348,0.539805
3227,4121,0.539817
1613,2507,0.539828
2401,3345,0.539845
2451,3395,0.539852
127,4232,0.539884
1139,2033,0.539890
1576,2470,0.539912
873,4978,0.539920
2525,3419,0.539923
871,1765,0.539929
593,4698,0.539929
2920,3814,0.539959
3065,3959,0.539978
340,1234,0.539979
2561,3455,0.539991
1367,2261,0.539992
480,1374,0.540002
2862,3756,0.540015
3028,3922,0.540035
637,1531,0.540049
2548,3442,0.540050
2573,3467,0.540051
2596,3490,0.540054
322,4427,0.540069
2678,3572,0.540083
511,1405,0.540100
1714,2608,0.540123
2092,2986,0.540126
2786,3680,0.540151
2758,3652,0.540155
322,1216,0.540158
738,4843,0.540166
1545,2439,0.540173
3265,4159,0.540208
469,4574,0.540236
2568,3462,0.540237
3631,4525,0.540238
86,980,0.540251
217,1111,0.540252
1780,2674,0.540260
2526,3420,0.540272
403,4508,0.540276
31,4136,0.540277
2569,3463,0.540286
3303,4247,0.540337
865,4970,0.540362
97,4152,0.540363
431,4536,0.540366
549,4604,0.540369
79,4184,0.540397
742,4847,0.540404
2054,2998,0.540440
1104,2048,0.540447
689,4794,0.540470
919,1813,0.540483
3971,4865,0.540488
1555,2499,0.540507
3496,4390,0.540515
3552,4496,0.540517
2511,3405,0.540528
4009,4903,0.540528
826,1720,0.540574
1405,2349,0.540579
2142,3036,0.540590
1029,1923,0.540623
3719,4613,0.540652
2037,2931,0.540672
889,1783,0.540679
641,1535,0.540681
3394,4288,0.540723
1716,2610,0.540728
3593,4487,0.540740
57,4162,0.540751
51,4156,0.540761
2972,3866,0.540769
879,1773,0.540777
3316,4210,0.540778
597,1491,0.540800
702,1646,0.540890
3342,4236,0.540910
3484,4378,0.540913
828,1722,0.540917
3329,4223,0.540943
809,4914,0.540943
863,1757,0.540959
2040,2934,0.540959
1436,2330,0.540962
2246,3140,0.540965
612,1506,0.540965
10,904,0.540970
1956,2850,0.540983
3035,3929,0.540984
3356,4250,0.540996
1972,2866,0.541005
3289,4183,0.541015
194,1088,0.541016
2134,3028,0.541023
750,1694,0.541046
1848,2742,0.541048
2434,3328,0.541053
178,4283,0.541055
992,1886,0.541058
595,1489,0.541065
2711,3605,0.541088
309,1203,0.541099
1085,1979,0.541110
2600,3544,0.541122
805,1749,0.541211
336,4441,0.541235
3757,4651,0.541250
3899,4793,0.541270
97,991,0.541292
298,1192,0.541304
3136,4030,0.541322
270,1164,0.541340
177,4282,0.541353
2915,3809,0.541396
858,1752,0.541401
999,1893,0.541404
563,4668,0.541426
3031,3925,0.541428
1852,2796,0.541443
3735,4629,0.541490
1657,2551,0.541513
1949,2843,0.541543
128,1022,0.541569
211,4316,0.541571
4077,4971,0.541579
232,4337,0.541623
398,4453,0.541656
1582,2476,0.541659
2815,3709,0.541686
31,925,0.541739
787,1681,0.541758
717,4822,0.541776
2541,3435,0.541785
3858,4752,0.541796
202,4307,0.541800
1979,2873,0.541802
1919,2813,0.541821
4011,4905,0.541828
1801,2745,0.541860
3978,4872,0.541869
3725,4619,0.541888
2658,3552,0.541890
2648,3542,0.541891
3755,4699,0.541901
714,1608,0.541914
68,962,0.541976
2778,3672,0.541982
649,4704,0.541986
82,976,0.542028
1111,2005,0.542029
364,1258,0.542030
3570,4464,0.542047
1325,2219,0.542053
2284,3178,0.542075
472,1366,0.542089
291,4396,0.542104
642,1536,0.542121
1210,2104,0.542161
42,4147,0.542164
3822,4716,0.542166
3226,4120,0.542182
2346,3240,0.542191
1082,1976,0.542196
3915,4809,0.542202
746,4801,0.542205
425,1319,0.542206
452,1396,0.542208
2193,3087,0.542246
3953,4897,0.542267
3384,4278,0.542296
2794,3688,0.542322
665,4770,0.542324
2782,3676,0.542353
2501,3445,0.542367
789,1683,0.542381
1997,2891,0.542382
835,1729,0.542412
3594,4488,0.542426
55,4160,0.542438
2141,3035,0.542442
1870,2764,0.542477
280,1174,0.542479
1822,2716,0.542483
667,4772,0.542488
777,4882,0.542511
615,1509,0.542534
281,1175,0.542543
1815,2709,0.542603
946,1840,0.542609
795,1689,0.542624
493,1387,0.542631
660,1554,0.542654
1303,2247,0.542658
2795,3689,0.542672
4035,4929,0.542681
89,4194,0.542685
1598,2492,0.542686
412,1306,0.542689
2868,3762,0.542697
954,1898,0.542740
3827,4721,0.542743
910,1804,0.542767
816,4921,0.542783
3737,4631,0.542784
1071,1965,0.542787
1839,2733,0.542818
855,4960,0.542830
1160,2054,0.542834
870,4975,0.542835
417,4522,0.542872
2260,3154,0.542911
286,1180,0.542947
3232,4126,0.542962
1511,2405,0.543011
2397,3291,0.543035
1738,2632,0.543052
678,4783,0.543092
1013,1907,0.543099
3497,4391,0.543108
2884,3778,0.543172
2002,2946,0.543177
598,1492,0.543180
1200,2144,0.543191
939,1833,0.543193
773,4878,0.543207
915,1809,0.543228
575,4680,0.543249
2109,3003,0.543257
2199,3093,0.543266
896,1790,0.543285
2312,3206,0.543318
2644,3538,0.543333
414,4519,0.543345
475,1369,0.543355
154,1098,0.543391
1724,2618,0.543403
1353,2297,0.543415
1730,2624,0.543428
884,1778,0.543433
1538,2432,0.543469
1224,2118,0.543483
1810,2704,0.543484
2681,3575,0.543491
639,1533,0.543497
1698,2592,0.543501
1025,1919,0.543502
1281,2175,0.543517
349,1243,0.543573
3377,4271,0.543582
1334,2228,0.543599
115,1009,0.543608
1941,2835,0.543611
605,1549,0.543614
2497,3391,0.543671
753,4858,0.543699
168,1062,0.543702
624,1518,0.543714
976,1870,0.543722
865,1759,0.543725
2157,3051,0.543745
847,4902,0.543753
1767,2661,0.543780
1791,2685,0.543809
163,4268,0.543825
1007,1901,0.543906
2892,3786,0.543910
3759,4653,0.543932
3624,4518,0.543939
2073,2967,0.544011
1253,2197,0.544031
2014,2908,0.544052
998,1892,0.544060
899,4954,0.544062
441,4546,0.544067
2876,3770,0.544092
30,4135,0.544110
257,1151,0.544155
1567,2461,0.544180
486,4591,0.544197
722,4827,0.544202
3959,4853,0.544222
2615,3509,0.544236
1445,2339,0.544254
3175,4069,0.544277
1504,2448,0.544280
3138,4032,0.544292
4074,4968,0.544293
4013,4907,0.544297
1175,2069,0.544359
3403,4347,0.544361
3373,4267,0.544373
444,4549,0.544376
462,4567,0.544398
863,4968,0.544418
2167,3061,0.544442
2433,3327,0.544447
1533,2427,0.544455
1112,2006,0.544461
1585,2479,0.544464
1341,2235,0.544484
3,4108,0.544490
1695,2589,0.544499
1382,2276,0.544518
5,949,0.544519
2047,2941,0.544531
815,4920,0.544537
2929,3823,0.544557
3939,4833,0.544570
2670,3564,0.544628
165,1059,0.544643
3731,4625,0.544644
2510,3404,0.544647
2504,3448,0.544678
1860,2754,0.544684
410,1304,0.544685
3016,3910,0.544691
1808,2702,0.544695
4073,4967,0.544708
3469,4363,0.544734
221,4326,0.544823
3758,4652,0.544825
559,1453,0.544853
1938,2832,0.544906
424,1318,0.544933
1137,2031,0.544960
1737,2631,0.544975
4061,4955,0.544988
2783,3677,0.545018
1968,2862,0.545032
2967,3861,0.545078
2873,3767,0.545082
162,4267,0.545111
3453,4397,0.545115
208,4313,0.545138
502,1446,0.545163
2673,3567,0.545172
3854,4798,0.545190
2153,3097,0.545239
3748,4642,0.545242
872,1766,0.545247
1097,1991,0.545258
802,1746,0.545263
2693,3587,0.545296
301,4406,0.545301
1307,2201,0.545303
59,953,0.545336
70,964,0.545355
4032,4926,0.545363
2957,3851,0.545364
1070,1964,0.545376
3110,4004,0.545421
590,4695,0.545438
119,4224,0.545458
3118,4012,0.545468
2963,3857,0.545491
361,1255,0.545515
2588,3482,0.545527
85,979,0.545581
341,4446,0.545583
877,4982,0.545587
3276,4170,0.545601
2103,3047,0.545623
3449,4343,0.545630
3761,4655,0.545630
469,1363,0.545638
1124,2018,0.545661
3529,4423,0.545672
411,4516,0.545673
3092,3986,0.545693
2751,3695,0.545694
3606,4500,0.545694
3584,4478,0.545701
33,927,0.545716
1813,2707,0.545735
2713,3607,0.545747
3683,4577,0.545751
13,4118,0.545778
260,4365,0.545814
633,1527,0.545839
1024,1918,0.545916
