sat_i,sat_j,min_dist_km
381,1334,18.245549
607,1237,18.245572
493,1446,18.245581
75,705,18.245585
837,1489,18.245608
267,1220,18.245613
710,1362,18.245616
353,1005,18.245618
522,1453,18.245642
118,748,18.245650
488,1140,18.245672
546,1176,18.245706
139,791,18.245759
234,1187,18.245778
44,997,18.245787
24,977,18.245826
900,1530,18.245839
871,1501,18.245844
573,1526,18.245863
420,1373,18.245875
583,1536,18.245881
97,727,18.245884
227,879,18.245886
40,971,18.245890
603,1233,18.245891
729,1381,18.245893
63,994,18.245911
187,1140,18.245916
85,715,18.245937
27,980,18.245948
923,1553,18.245953
792,1444,18.245962
243,1196,18.245976
454,1084,18.245978
151,781,18.245978
402,1355,18.246001
554,1206,18.246019
302,932,18.246023
307,1238,18.246026
107,1038,18.246062
693,1323,18.246083
290,1243,18.246096
778,1408,18.246096
661,1313,18.246096
99,1052,18.246105
316,1269,18.246112
39,669,18.246120
240,870,18.246148
552,1505,18.246149
33,986,18.246152
333,1286,18.246156
445,1398,18.246162
921,1551,18.246166
590,1521,18.246204
651,1281,18.246211
344,974,18.246232
433,1364,18.246241
12,642,18.246283
346,1277,18.246325
426,1379,18.246333
886,1538,18.246344
762,1392,18.246346
257,1188,18.246369
161,1114,18.246448
622,1575,18.246449
47,1000,18.246453
13,643,18.246457
454,1407,18.246465
625,1578,18.246469
249,901,18.246490
478,1409,18.246499
121,1074,18.246506
194,1125,18.246508
211,1164,18.246517
373,1304,18.246519
636,1266,18.246541
41,972,18.246542
351,1282,18.246544
341,971,18.246577
907,1559,18.246613
186,816,18.246638
862,1514,18.246642
589,1520,18.246659
398,1050,18.246685
690,1320,18.246698
197,827,18.246722
913,1543,18.246722
699,1329,18.246731
294,1247,18.246742
580,1533,18.246742
147,1078,18.246747
619,1572,18.246760
769,1399,18.246768
493,1123,18.246780
279,1210,18.246798
152,782,18.246800
49,701,18.246807
53,1006,18.246815
537,1167,18.246817
208,838,18.246819
302,1233,18.246830
836,1488,18.246866
438,1068,18.246878
656,1286,18.246883
787,1417,18.246892
791,1421,18.246915
154,806,18.246966
631,1562,18.247002
521,1452,18.247010
282,1213,18.247022
754,1406,18.247041
496,1449,18.247059
177,1130,18.247097
657,1287,18.247097
830,1460,18.247104
67,719,18.247128
201,1154,18.247130
183,1136,18.247146
614,1545,18.247152
330,1283,18.247159
333,985,18.247200
196,1127,18.247225
232,862,18.247230
110,1063,18.247257
795,1447,18.247261
188,818,18.247295
471,1424,18.247339
916,1546,18.247349
291,1244,18.247355
6,658,18.247376
128,1059,18.247396
286,938,18.247430
715,1345,18.247468
501,1131,18.247488
106,736,18.247515
753,1405,18.247520
550,1503,18.247529
873,1503,18.247556
694,1324,18.247563
712,1342,18.247585
399,1051,18.247607
459,1390,18.247611
532,1485,18.247614
131,761,18.247622
497,1450,18.247650
370,1301,18.247670
64,995,18.247684
326,1257,18.247691
752,1404,18.247692
840,1492,18.247735
934,1564,18.247764
469,1422,18.247770
234,864,18.247792
180,1133,18.247796
502,1132,18.247809
148,1079,18.247853
19,950,18.247864
583,1213,18.247881
30,983,18.247891
127,757,18.247911
172,1103,18.247961
850,1480,18.247987
216,846,18.247991
760,1390,18.248002
7,960,18.248031
188,1141,18.248045
567,1197,18.248046
420,1072,18.248049
278,908,18.248079
363,993,18.248085
472,1425,18.248097
592,1222,18.248099
456,1387,18.248100
502,1433,18.248103
841,1493,18.248121
568,1198,18.248131
601,1253,18.248134
269,921,18.248179
800,1430,18.248187
285,915,18.248211
265,917,18.248214
120,1073,18.248231
368,1299,18.248237
251,881,18.248273
640,1292,18.248313
515,1468,18.248314
341,1294,18.248341
491,1143,18.248346
421,1374,18.248347
14,967,18.248385
407,1037,18.248392
905,1557,18.248402
253,883,18.248448
649,1279,18.248466
766,1396,18.248486
425,1077,18.248520
932,1562,18.248541
600,1252,18.248572
343,1296,18.248577
851,1481,18.248598
160,812,18.248608
581,1211,18.248610
210,1163,18.248612
730,1382,18.248637
585,1215,18.248649
412,1343,18.248664
724,1354,18.248670
930,1582,18.248681
379,1031,18.248685
94,1047,18.248701
814,1466,18.248704
8,961,18.248712
582,1212,18.248719
615,1245,18.248789
100,730,18.248818
565,1195,18.248837
848,1478,18.248933
572,1224,18.248943
336,988,18.248951
739,1369,18.248951
374,1026,18.248957
453,1083,18.248982
218,848,18.248988
571,1502,18.248992
254,1207,18.249019
176,828,18.249038
424,1377,18.249040
618,1270,18.249054
142,772,18.249078
543,1173,18.249086
449,1079,18.249107
328,1259,18.249114
309,1262,18.249137
113,1066,18.249138
14,644,18.249138
796,1448,18.249175
87,717,18.249211
194,824,18.249269
887,1539,18.249270
313,965,18.249280
482,1112,18.249282
71,723,18.249298
166,796,18.249306
629,1259,18.249312
741,1371,18.249348
631,1261,18.249355
19,649,18.249360
776,1428,18.249369
306,936,18.249375
605,1235,18.249392
945,1575,18.249455
563,1193,18.249460
400,1052,18.249461
798,1450,18.249462
475,1428,18.249473
166,1119,18.249488
505,1135,18.249491
931,1583,18.249509
146,1099,18.249522
441,1394,18.249525
667,1319,18.249532
613,1243,18.249536
325,1256,18.249544
803,1433,18.249565
139,1092,18.249570
912,1542,18.249570
349,1280,18.249571
298,928,18.249624
335,1288,18.249650
634,1264,18.249663
54,1007,18.249709
286,1239,18.249713
888,1518,18.249731
350,1281,18.249735
364,1317,18.249741
137,789,18.249749
342,972,18.249770
28,680,18.249784
488,1441,18.249817
236,866,18.249839
859,1511,18.249855
648,1278,18.249855
134,786,18.249880
455,1386,18.249885
434,1064,18.249923
579,1532,18.249928
12,965,18.249940
355,1007,18.249972
490,1443,18.249999
665,1317,18.250005
809,1439,18.250041
381,1033,18.250042
25,677,18.250068
445,1097,18.250071
602,1555,18.250088
104,1035,18.250092
885,1537,18.250093
620,1573,18.250102
781,1411,18.250103
206,836,18.250107
36,989,18.250128
52,1005,18.250167
499,1430,18.250199
169,799,18.250217
701,1331,18.250256
40,670,18.250276
174,1105,18.250280
260,890,18.250302
548,1178,18.250309
617,1570,18.250317
119,749,18.250321
133,1086,18.250333
200,1153,18.250348
450,1403,18.250354
520,1150,18.250372
547,1177,18.250390
390,1020,18.250414
251,1204,18.250429
473,1426,18.250433
299,929,18.250437
622,1274,18.250453
597,1249,18.250457
396,1048,18.250500
204,1157,18.250512
758,1388,18.250535
558,1511,18.250556
569,1199,18.250559
266,918,18.250586
230,1183,18.250586
83,1014,18.250595
389,1019,18.250605
7,659,18.250619
352,1305,18.250642
582,1535,18.250655
159,811,18.250656
398,1351,18.250741
436,1066,18.250749
175,805,18.250754
159,1112,18.250762
295,1248,18.250782
756,1386,18.250822
407,1360,18.250863
69,721,18.250869
804,1434,18.250879
435,1065,18.250884
5,657,18.250936
273,903,18.250955
750,1402,18.250964
403,1356,18.251009
567,1498,18.251027
536,1166,18.251030
116,768,18.251031
609,1239,18.251036
783,1413,18.251052
156,1109,18.251094
652,1282,18.251146
41,671,18.251184
303,1234,18.251218
373,1003,18.251219
444,1096,18.251222
458,1088,18.251272
84,714,18.251285
504,1435,18.251350
748,1400,18.251353
385,1338,18.251377
316,946,18.251395
842,1494,18.251409
47,699,18.251426
455,1085,18.251491
728,1380,18.251506
231,861,18.251514
919,1549,18.251523
922,1552,18.251555
532,1184,18.251649
303,933,18.251656
150,1081,18.251703
378,1030,18.251715
610,1541,18.251722
510,1162,18.251745
716,1346,18.251747
603,1556,18.251752
446,1098,18.251761
324,1255,18.251775
144,1097,18.251811
199,1152,18.251837
799,1451,18.251840
58,1011,18.251864
67,1020,18.251868
523,1454,18.251882
322,1275,18.251932
96,726,18.251969
3,956,18.251973
56,1009,18.251986
263,1194,18.251986
765,1395,18.252059
518,1148,18.252065
204,856,18.252070
321,1274,18.252086
530,1182,18.252099
57,1010,18.252099
32,662,18.252106
695,1325,18.252109
357,1310,18.252125
559,1512,18.252136
45,998,18.252210
148,778,18.252300
155,1108,18.252306
738,1368,18.252322
5,958,18.252338
714,1344,18.252390
440,1092,18.252417
66,718,18.252435
122,752,18.252520
91,743,18.252536
101,1054,18.252548
126,756,18.252550
450,1080,18.252642
904,1556,18.252648
928,1580,18.252700
653,1283,18.252721
9,962,18.252740
104,734,18.252779
785,1415,18.252810
220,872,18.252885
574,1527,18.252905
611,1241,18.252913
57,687,18.252922
401,1354,18.252997
863,1515,18.253029
899,1529,18.253055
297,927,18.253064
638,1290,18.253093
432,1385,18.253095
385,1015,18.253105
21,651,18.253137
897,1527,18.253172
462,1114,18.253213
834,1464,18.253222
554,1507,18.253262
508,1461,18.253322
555,1207,18.253322
289,941,18.253340
593,1524,18.253443
154,1107,18.253506
732,1384,18.253526
329,959,18.253540
435,1366,18.253541
247,899,18.253657
171,801,18.253692
440,1393,18.253761
540,1493,18.253771
0,652,18.253805
293,1246,18.253838
354,1307,18.253868
29,681,18.253894
465,1117,18.253943
442,1094,18.254035
524,1154,18.254063
596,1248,18.254065
187,817,18.254100
614,1244,18.254161
365,995,18.254190
471,1101,18.254215
305,1236,18.254222
161,813,18.254235
570,1501,18.254264
162,1115,18.254351
75,1028,18.254360
79,1032,18.254411
260,1191,18.254416
416,1046,18.254458
939,1569,18.254468
793,1445,18.254474
174,804,18.254495
393,1324,18.254615
238,868,18.254619
328,958,18.254695
597,1550,18.254838
452,1405,18.254861
313,1266,18.254870
784,1414,18.254995
168,798,18.255005
740,1370,18.255020
150,780,18.255072
322,952,18.255103
134,1087,18.255266
811,1441,18.255267
475,1105,18.255355
181,1134,18.255357
917,1547,18.255362
838,1490,18.255372
511,1464,18.255389
679,1309,18.255441
224,1177,18.255450
470,1423,18.255615
59,689,18.255675
410,1363,18.255682
383,1013,18.255695
221,873,18.255705
205,1158,18.255727
318,948,18.255824
867,1497,18.255824
377,1330,18.255841
226,1179,18.255897
528,1180,18.255996
820,1472,18.256070
195,825,18.256080
903,1555,18.256109
369,1300,18.256233
116,1069,18.256268
77,1030,18.256273
222,1175,18.256284
646,1276,18.256292
16,646,18.256297
235,865,18.256317
214,1145,18.256321
76,706,18.256409
120,750,18.256410
526,1457,18.256468
266,1219,18.256773
524,1455,18.256794
411,1342,18.256816
15,946,18.256863
683,1335,18.256871
236,1167,18.256948
315,967,18.256949
20,951,18.257047
293,945,18.257076
861,1513,18.257081
591,1221,18.257157
321,951,18.257183
267,919,18.257205
633,1564,18.257251
88,740,18.257343
442,1395,18.257363
599,1552,18.257429
395,1326,18.257492
256,1209,18.257534
175,1106,18.257841
463,1115,18.257905
602,1232,18.257971
238,1169,18.258062
484,1136,18.258134
499,1129,18.258186
361,1314,18.258346
530,1483,18.258353
295,925,18.258439
297,1250,18.258738
757,1387,18.258838
203,1156,18.258863
671,1301,18.259109
91,1044,18.259197
542,1495,18.259202
770,1422,18.259250
243,895,18.259260
427,1380,18.259292
371,1001,18.259350
468,1421,18.259378
512,1465,18.259405
73,725,18.259472
464,1417,18.259608
179,831,18.259645
468,1120,18.259731
408,1038,18.259774
557,1510,18.259776
2,654,18.259794
111,1064,18.259801
605,1558,18.259865
749,1401,18.259871
609,1540,18.260035
323,1254,18.260129
330,982,18.260151
476,1106,18.260166
587,1518,18.260167
119,1072,18.260361
248,1201,18.260405
469,1121,18.260441
807,1437,18.260502
280,1211,18.260556
616,1268,18.260622
382,1012,18.260624
93,1046,18.261167
918,1548,18.261384
285,1216,18.261425
223,875,18.261497
901,1531,18.261538
43,673,18.261657
28,981,18.261757
136,1089,18.261836
418,1371,18.262119
317,1270,18.262150
505,1436,18.262150
183,835,18.262179
207,1160,18.262205
74,704,18.262249
593,1223,18.262293
324,954,18.262341
637,1267,18.262397
512,1164,18.262441
623,1275,18.262579
271,1224,18.262724
383,1336,18.262777
308,960,18.262872
112,1065,18.262993
124,1077,18.263294
334,986,18.263395
761,1391,18.263485
392,1022,18.263638
908,1560,18.263828
482,1413,18.264043
691,1321,18.264084
355,1308,18.264097
539,1169,18.264152
36,666,18.264265
257,887,18.264340
485,1438,18.264348
242,1195,18.264383
337,989,18.264443
34,987,18.264477
516,1469,18.264498
686,1338,18.264626
281,1212,18.264704
114,766,18.264707
826,1456,18.264840
170,1101,18.264885
673,1303,18.264937
855,1485,18.265060
818,1470,18.265128
529,1181,18.265344
642,1294,18.265352
940,1570,18.265383
49,1002,18.265451
6,959,18.265470
163,793,18.265484
167,1120,18.265627
338,1291,18.265633
697,1327,18.265688
365,1318,18.265785
218,1149,18.265800
720,1350,18.266226
546,1477,18.266399
519,1472,18.266404
428,1381,18.266522
610,1240,18.266774
191,1122,18.266905
391,1322,18.267027
109,1040,18.267066
611,1542,18.267627
69,1022,18.267632
190,820,18.267709
448,1078,18.267769
1,954,18.267819
261,891,18.267998
22,975,18.268163
852,1482,18.268167
372,1303,18.268395
575,1528,18.268450
444,1397,18.268900
146,776,18.268908
422,1074,18.269043
828,1458,18.269401
632,1262,18.269786
458,1389,18.270177
698,1328,18.270463
92,744,18.270494
681,1311,18.270618
424,1076,18.270734
404,1034,18.270800
348,978,18.270965
202,854,18.271831
412,1042,18.271838
301,931,18.272193
637,1568,18.272193
629,1582,18.272445
95,1048,18.272716
262,1193,18.273005
208,1161,18.273068
556,1509,18.273125
155,807,18.273394
417,1348,18.273699
812,1442,18.274792
33,663,18.275168
477,1107,18.275382
197,1128,18.275646
544,1174,18.275807
845,1475,18.275969
314,1267,18.276208
441,1093,18.276428
526,1156,18.276693
132,784,18.276982
336,1289,18.277456
60,991,18.277623
942,1572,18.277638
310,962,18.277788
551,1203,18.277912
503,1133,18.278196
483,1414,18.278202
844,1474,18.279148
893,1523,18.279568
283,913,18.279998
875,1505,18.280051
630,1583,18.280304
277,907,18.280487
706,1358,18.280984
128,758,18.281604
559,1189,18.281789
61,992,18.281848
613,1544,18.282217
63,693,18.282293
771,1423,18.282474
147,777,18.282520
495,1125,18.282532
42,973,18.283124
289,1242,18.283420
773,1425,18.284209
294,924,18.284854
46,999,18.284952
643,1295,18.285779
626,1256,18.285919
26,678,18.286075
538,1491,18.286629
160,1113,18.286668
779,1409,18.287070
8,638,18.287338
479,1109,18.287601
275,905,18.287917
180,832,18.288269
409,1362,18.288598
55,685,18.289435
375,1027,18.290501
357,1009,18.291299
624,1254,18.291491
130,760,18.291572
13,966,18.292270
564,1517,18.292464
344,1297,18.294920
746,1376,18.295002
189,1142,18.297915
797,1449,18.298250
496,1126,18.298403
650,1280,18.298535
142,1095,18.299553
349,979,18.299918
430,1060,18.300740
509,1462,18.302964
210,840,18.303554
491,1444,18.304133
215,1146,18.307254
228,858,18.308128
926,1578,18.309786
577,1229,18.313327
81,711,18.316727
362,1315,18.322785
